idx,tile,IPCC Class,SMOD,source,joint_class,split
1281,Landcover-265767,Other,11,Landcover,Landcover/Other/11,train
1282,Landcover-1293488,blank,11,Landcover,Landcover/nan/11,train
1283,ASMSpotter-18-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1284,Landcover-710856,Other,11,Landcover,Landcover/Other/11,train
1285,Landcover-770323,Settlement,30,Landcover,Landcover/Settlement/30,train
1286,Landcover-777021,Settlement,23,Landcover,Landcover/Settlement/23,train
1287,UNHCR-CMRs008646,Other,12,UNHCR,UNHCR/Other/12,train
1288,Landcover-723520,Other,11,Landcover,Landcover/Other/11,train
1289,UNHCR-POLs080005,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1290,Landcover-769529,Settlement,23,Landcover,Landcover/Settlement/23,train
1291,Landcover-770288,Settlement,30,Landcover,Landcover/Settlement/30,train
1292,UNHCR-NGAs026694,Forest,11,UNHCR,UNHCR/Forest/11,train
1293,ASMSpotter-8-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1294,ASMSpotter-23-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1295,Landcover-775640,Settlement,23,Landcover,Landcover/Settlement/23,train
1296,Amnesty POI-20-2-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1297,UNHCR-LBNs029606,Forest,11,UNHCR,UNHCR/Forest/11,train
1298,Landcover-1095901,Water,10,Landcover,Landcover/Water/10,train
1299,UNHCR-NGAs036798,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1300,ASMSpotter-31-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1301,Landcover-776390,Settlement,21,Landcover,Landcover/Settlement/21,train
1302,Amnesty POI-18-3-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1303,Landcover-772458,Settlement,22,Landcover,Landcover/Settlement/22,train
1304,Landcover-769000,Settlement,13,Landcover,Landcover/Settlement/13,train
1305,Landcover-773107,Settlement,21,Landcover,Landcover/Settlement/21,train
1306,UNHCR-MMRs032380,Agriculture,30,UNHCR,UNHCR/Agriculture/30,train
1307,UNHCR-CMRs009615,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1308,UNHCR-SSDs008643,Grassland,11,UNHCR,UNHCR/Grassland/11,train
1309,ASMSpotter-25-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1310,UNHCR-NERs009514,Grassland,11,UNHCR,UNHCR/Grassland/11,train
1311,Amnesty POI-16-3-1,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1312,Landcover-774333,Settlement,12,Landcover,Landcover/Settlement/12,train
1313,UNHCR-TURs004193,Settlement,12,UNHCR,UNHCR/Settlement/12,train
1314,Landcover-518688,Grassland,11,Landcover,Landcover/Grassland/11,train
1315,ASMSpotter-4-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1316,Landcover-776046,Settlement,12,Landcover,Landcover/Settlement/12,train
1317,Landcover-776211,Settlement,23,Landcover,Landcover/Settlement/23,train
1318,Landcover-769212,Settlement,13,Landcover,Landcover/Settlement/13,train
1319,Amnesty POI-7-2-1,Other,11,Amnesty,Amnesty/Other/11,train
1320,Landcover-776343,Settlement,23,Landcover,Landcover/Settlement/23,train
1321,ASMSpotter-17-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1322,Landcover-128758,Forest,11,Landcover,Landcover/Forest/11,train
1323,Landcover-769641,Settlement,12,Landcover,Landcover/Settlement/12,train
1324,Landcover-775513,Settlement,13,Landcover,Landcover/Settlement/13,train
1325,Landcover-1702966,Forest,11,Landcover,Landcover/Forest/11,train
1326,UNHCR-LBNs035116,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1327,Landcover-774031,Settlement,12,Landcover,Landcover/Settlement/12,train
1328,ASMSpotter-2-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1329,UNHCR-MNEs031416,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1330,UNHCR-NGAs037152,Settlement,11,UNHCR,UNHCR/Settlement/11,train
1331,Landcover-1311202,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1332,Landcover-774163,Settlement,13,Landcover,Landcover/Settlement/13,train
1333,Amnesty POI-8-1-3,Forest,11,Amnesty,Amnesty/Forest/11,train
1334,Amnesty POI-14-1-1,Agriculture,23,Amnesty,Amnesty/Agriculture/23,train
1335,Landcover-1455963,Forest,11,Landcover,Landcover/Forest/11,train
1336,Landcover-772089,Settlement,22,Landcover,Landcover/Settlement/22,train
1337,Landcover-803731,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1338,Landcover-775446,Settlement,11,Landcover,Landcover/Settlement/11,train
1339,UNHCR-NGAs035300,Agriculture,30,UNHCR,UNHCR/Agriculture/30,train
1340,Landcover-770448,Settlement,30,Landcover,Landcover/Settlement/30,train
1341,Amnesty POI-16-2-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1342,Landcover-776649,Settlement,23,Landcover,Landcover/Settlement/23,train
1343,UNHCR-IRQs034980,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1344,Landcover-769676,Settlement,12,Landcover,Landcover/Settlement/12,train
1345,Amnesty POI-1-1-3,Settlement,30,Amnesty,Amnesty/Settlement/30,train
1346,Landcover-465639,Grassland,11,Landcover,Landcover/Grassland/11,train
1347,UNHCR-CODs004760,Settlement,11,UNHCR,UNHCR/Settlement/11,train
1348,Landcover-1223688,blank,11,Landcover,Landcover/nan/11,train
1349,Landcover-770359,Settlement,11,Landcover,Landcover/Settlement/11,train
1350,Landcover-770388,Settlement,30,Landcover,Landcover/Settlement/30,train
1351,Landcover-256879,Grassland,11,Landcover,Landcover/Grassland/11,train
1352,Landcover-1300482,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1353,Landcover-577033,Grassland,11,Landcover,Landcover/Grassland/11,train
1354,ASMSpotter-36-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1355,Landcover-770005,Settlement,30,Landcover,Landcover/Settlement/30,train
1356,Landcover-772459,Settlement,12,Landcover,Landcover/Settlement/12,train
1357,UNHCR-SSDs008859,Forest,11,UNHCR,UNHCR/Forest/11,train
1358,Landcover-1770139,Forest,11,Landcover,Landcover/Forest/11,train
1359,Landcover-1878855,Forest,11,Landcover,Landcover/Forest/11,train
1360,Landcover-774182,Settlement,11,Landcover,Landcover/Settlement/11,train
1361,Landcover-773522,Settlement,12,Landcover,Landcover/Settlement/12,train
1362,Landcover-913388,Other,11,Landcover,Landcover/Other/11,train
1363,UNHCR-SDNs015546,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1364,Landcover-769202,Settlement,12,Landcover,Landcover/Settlement/12,train
1365,Landcover-771396,Settlement,30,Landcover,Landcover/Settlement/30,train
1366,Landcover-1251767,blank,11,Landcover,Landcover/nan/11,train
1367,Landcover-783591,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1368,Landcover-770630,Settlement,12,Landcover,Landcover/Settlement/12,train
1369,UNHCR-NGAs035495,Grassland,11,UNHCR,UNHCR/Grassland/11,train
1370,Amnesty POI-22-3-1,Water,11,Amnesty,Amnesty/Water/11,train
1371,Landcover-1089746,Water,10,Landcover,Landcover/Water/10,train
1372,Landcover-776895,Settlement,11,Landcover,Landcover/Settlement/11,train
1373,Landcover-778027,Settlement,11,Landcover,Landcover/Settlement/11,train
1374,Landcover-777048,Settlement,21,Landcover,Landcover/Settlement/21,train
1375,Landcover-770572,Settlement,22,Landcover,Landcover/Settlement/22,train
1376,UNHCR-IRQs035114,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1377,Landcover-463162,Grassland,11,Landcover,Landcover/Grassland/11,train
1378,UNHCR-BRAs003200,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1379,UNHCR-NGAs036342,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1380,Landcover-1479372,Forest,11,Landcover,Landcover/Forest/11,train
1381,Landcover-769065,Settlement,23,Landcover,Landcover/Settlement/23,train
1382,Landcover-826131,Other,11,Landcover,Landcover/Other/11,train
1383,Landcover-770529,Settlement,23,Landcover,Landcover/Settlement/23,train
1384,Landcover-770397,Settlement,23,Landcover,Landcover/Settlement/23,train
1385,UNHCR-UGAs032269,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1386,Landcover-280735,Other,11,Landcover,Landcover/Other/11,train
1387,Landcover-771550,Settlement,23,Landcover,Landcover/Settlement/23,train
1388,Landcover-777953,Settlement,22,Landcover,Landcover/Settlement/22,train
1389,Amnesty POI-15-1-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1390,UNHCR-MMRs035165,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1391,Landcover-769629,Settlement,30,Landcover,Landcover/Settlement/30,train
1392,Landcover-773844,Settlement,21,Landcover,Landcover/Settlement/21,train
1393,Landcover-776231,Settlement,13,Landcover,Landcover/Settlement/13,train
1394,Amnesty POI-21-1-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1395,Landcover-778632,Settlement,22,Landcover,Landcover/Settlement/22,train
1396,Landcover-1425149,Forest,11,Landcover,Landcover/Forest/11,train
1397,UNHCR-TZAs004904,Water,30,UNHCR,UNHCR/Water/30,train
1398,Landcover-776455,Settlement,10,Landcover,Landcover/Settlement/10,train
1399,Landcover-776774,Settlement,12,Landcover,Landcover/Settlement/12,train
1400,Landcover-775726,Settlement,30,Landcover,Landcover/Settlement/30,train
1401,ASMSpotter-40-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1402,Landcover-955960,Other,11,Landcover,Landcover/Other/11,train
1403,Landcover-1179579,blank,11,Landcover,Landcover/nan/11,train
1404,Landcover-39717,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1405,ASMSpotter-23-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1406,Landcover-772433,Settlement,21,Landcover,Landcover/Settlement/21,train
1407,UNHCR-MMRs035186,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1408,Landcover-774745,Settlement,12,Landcover,Landcover/Settlement/12,train
1409,Landcover-770474,Settlement,13,Landcover,Landcover/Settlement/13,train
1410,ASMSpotter-38-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1411,Landcover-720444,Other,11,Landcover,Landcover/Other/11,train
1412,Landcover-769966,Settlement,21,Landcover,Landcover/Settlement/21,train
1413,UNHCR-LBNs006297,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1414,Amnesty POI-16-1-1,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1415,Landcover-774749,Settlement,30,Landcover,Landcover/Settlement/30,train
1416,UNHCR-NGAs035338,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1417,Amnesty POI-9-2-1,Settlement,30,Amnesty,Amnesty/Settlement/30,train
1418,Landcover-773980,Settlement,21,Landcover,Landcover/Settlement/21,train
1419,UNHCR-LBNs006349,Settlement,11,UNHCR,UNHCR/Settlement/11,train
1420,Landcover-790888,Agriculture,13,Landcover,Landcover/Agriculture/13,train
1421,ASMSpotter-21-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1422,Amnesty POI-22-3-2,Water,11,Amnesty,Amnesty/Water/11,train
1423,UNHCR-NGAs037574,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1424,Landcover-770326,Settlement,23,Landcover,Landcover/Settlement/23,train
1425,Amnesty POI-20-2-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1426,Landcover-773190,Settlement,30,Landcover,Landcover/Settlement/30,train
1427,Landcover-775645,Settlement,11,Landcover,Landcover/Settlement/11,train
1428,UNHCR-NGAs036063,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1429,Landcover-777099,Settlement,23,Landcover,Landcover/Settlement/23,train
1430,Landcover-776198,Settlement,22,Landcover,Landcover/Settlement/22,train
1431,Landcover-770902,Settlement,30,Landcover,Landcover/Settlement/30,train
1432,UNHCR-NGAs037436,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1433,Landcover-775582,Settlement,30,Landcover,Landcover/Settlement/30,train
1434,Landcover-776385,Settlement,30,Landcover,Landcover/Settlement/30,train
1435,Landcover-775922,Settlement,23,Landcover,Landcover/Settlement/23,train
1436,Landcover-770707,Settlement,30,Landcover,Landcover/Settlement/30,train
1437,UNHCR-MMRs032293,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1438,Landcover-771339,Settlement,21,Landcover,Landcover/Settlement/21,train
1439,Amnesty POI-11-3-1,Agriculture,12,Amnesty,Amnesty/Agriculture/12,train
1440,Landcover-774375,Settlement,12,Landcover,Landcover/Settlement/12,train
1441,Landcover-776002,Settlement,22,Landcover,Landcover/Settlement/22,train
1442,Landcover-1356262,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1443,Landcover-137181,Forest,11,Landcover,Landcover/Forest/11,train
1444,ASMSpotter-6-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1445,Landcover-775113,Settlement,13,Landcover,Landcover/Settlement/13,train
1446,Landcover-776152,Settlement,21,Landcover,Landcover/Settlement/21,train
1447,Landcover-774895,Settlement,23,Landcover,Landcover/Settlement/23,train
1448,Landcover-773521,Settlement,23,Landcover,Landcover/Settlement/23,train
1449,Landcover-774922,Settlement,22,Landcover,Landcover/Settlement/22,train
1450,Landcover-777808,Settlement,30,Landcover,Landcover/Settlement/30,train
1451,Landcover-775085,Settlement,11,Landcover,Landcover/Settlement/11,train
1452,ASMSpotter-1-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1453,Landcover-777588,Settlement,12,Landcover,Landcover/Settlement/12,train
1454,UNHCR-ETHs028039,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1455,UNHCR-SENs003356,Water,10,UNHCR,UNHCR/Water/10,train
1456,Landcover-609918,Other,11,Landcover,Landcover/Other/11,train
1457,Landcover-1012195,Other,11,Landcover,Landcover/Other/11,train
1458,UNHCR-AFGs003914,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1459,ASMSpotter-24-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1460,Landcover-776710,Settlement,30,Landcover,Landcover/Settlement/30,train
1461,Landcover-795169,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1462,Landcover-451845,Grassland,11,Landcover,Landcover/Grassland/11,train
1463,Amnesty POI-6-2-1,Grassland,21,Amnesty,Amnesty/Grassland/21,train
1464,UNHCR-SOMs027652,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1465,Landcover-1361058,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1466,UNHCR-TCDs080055,Grassland,11,UNHCR,UNHCR/Grassland/11,train
1467,UNHCR-SSDs008817,Forest,11,UNHCR,UNHCR/Forest/11,train
1468,UNHCR-NGAs037480,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1469,Landcover-777739,Settlement,12,Landcover,Landcover/Settlement/12,train
1470,Landcover-1417431,Forest,11,Landcover,Landcover/Forest/11,train
1471,UNHCR-SSDs005235,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1472,Landcover-778542,Settlement,13,Landcover,Landcover/Settlement/13,train
1473,Landcover-772063,Settlement,13,Landcover,Landcover/Settlement/13,train
1474,Landcover-777264,Settlement,30,Landcover,Landcover/Settlement/30,train
1475,ASMSpotter-7-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1476,Landcover-776629,Settlement,30,Landcover,Landcover/Settlement/30,train
1477,UNHCR-LBNs005489,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1478,UNHCR-NGAs035510,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1479,Landcover-775488,Settlement,30,Landcover,Landcover/Settlement/30,train
1480,ASMSpotter-25-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1481,Landcover-1701528,Forest,11,Landcover,Landcover/Forest/11,train
1482,UNHCR-NGAs037166,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1483,UNHCR-BFAs004554,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
1484,Landcover-775774,Settlement,30,Landcover,Landcover/Settlement/30,train
1485,Landcover-778340,Settlement,21,Landcover,Landcover/Settlement/21,train
1486,ASMSpotter-14-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1487,Landcover-776759,Settlement,21,Landcover,Landcover/Settlement/21,train
1488,Landcover-1397126,Forest,11,Landcover,Landcover/Forest/11,train
1489,Landcover-778573,Settlement,13,Landcover,Landcover/Settlement/13,train
1490,Landcover-1316463,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1491,Landcover-773630,Settlement,30,Landcover,Landcover/Settlement/30,train
1492,Landcover-1825196,Forest,11,Landcover,Landcover/Forest/11,train
1493,UNHCR-GRCs035297,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1494,ASMSpotter-39-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1495,Landcover-772299,Settlement,11,Landcover,Landcover/Settlement/11,train
1496,Landcover-769954,Settlement,12,Landcover,Landcover/Settlement/12,train
1497,Landcover-19773,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1498,Landcover-773213,Settlement,30,Landcover,Landcover/Settlement/30,train
1499,UNHCR-SDNs015535,Grassland,11,UNHCR,UNHCR/Grassland/11,train
1500,UNHCR-GRCs000066,Agriculture,21,UNHCR,UNHCR/Agriculture/21,train
1501,Amnesty POI-21-2-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
1502,Landcover-771142,Settlement,12,Landcover,Landcover/Settlement/12,train
1503,ASMSpotter-40-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1504,Landcover-778293,Settlement,30,Landcover,Landcover/Settlement/30,train
1505,Landcover-778687,Settlement,13,Landcover,Landcover/Settlement/13,train
1506,Landcover-772893,Settlement,30,Landcover,Landcover/Settlement/30,train
1507,UNHCR-NERs009700,Other,11,UNHCR,UNHCR/Other/11,train
1508,UNHCR-CODs003869,Forest,11,UNHCR,UNHCR/Forest/11,train
1509,ASMSpotter-13-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1510,Landcover-773404,Settlement,21,Landcover,Landcover/Settlement/21,train
1511,Landcover-777228,Settlement,13,Landcover,Landcover/Settlement/13,train
1512,Landcover-1173023,blank,11,Landcover,Landcover/nan/11,train
1513,Landcover-773245,Settlement,23,Landcover,Landcover/Settlement/23,train
1514,Landcover-990382,Other,11,Landcover,Landcover/Other/11,train
1515,UNHCR-TURs003401,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1516,Landcover-78405,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1517,Landcover-776914,Settlement,21,Landcover,Landcover/Settlement/21,train
1518,UNHCR-MLIs003342,Grassland,11,UNHCR,UNHCR/Grassland/11,train
1519,Landcover-243896,Agriculture,11,Landcover,Landcover/Agriculture/11,train
1520,Landcover-1247328,blank,11,Landcover,Landcover/nan/11,train
1521,UNHCR-COGs002910,Water,11,UNHCR,UNHCR/Water/11,train
1522,ASMSpotter-19-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1523,UNHCR-TCDs004590,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1524,Landcover-774602,Settlement,30,Landcover,Landcover/Settlement/30,train
1525,UNHCR-NGAs036381,Grassland,11,UNHCR,UNHCR/Grassland/11,train
1526,Landcover-772248,Settlement,21,Landcover,Landcover/Settlement/21,train
1527,ASMSpotter-29-1-2,Other,11,ASMSpotter,ASMSpotter/Other/11,train
1528,Landcover-1576589,Forest,11,Landcover,Landcover/Forest/11,train
1529,Landcover-259229,Grassland,11,Landcover,Landcover/Grassland/11,train
1530,Landcover-193121,Agriculture,12,Landcover,Landcover/Agriculture/12,train
1531,UNHCR-UGAs029287,Agriculture,23,UNHCR,UNHCR/Agriculture/23,train
1532,Landcover-1090136,Water,11,Landcover,Landcover/Water/11,train
1533,Landcover-777955,Settlement,30,Landcover,Landcover/Settlement/30,train
1534,ASMSpotter-35-2-1,Wetland,11,ASMSpotter,ASMSpotter/Wetland/11,train
1535,Landcover-533445,Grassland,11,Landcover,Landcover/Grassland/11,train
1536,UNHCR-TCDs002402,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
1537,ASMSpotter-14-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
1538,UNHCR-CAFs033253,Settlement,30,UNHCR,UNHCR/Settlement/30,train
1539,Landcover-773481,Settlement,12,Landcover,Landcover/Settlement/12,train
1540,Landcover-776852,Settlement,30,Landcover,Landcover/Settlement/30,train
1541,Landcover-771664,Settlement,30,Landcover,Landcover/Settlement/30,train
